Map ID,Division,Code,Description,Level,Keyword 1,Weight 1,Keyword 2,Weight 2,Keyword 3,Weight 3,Keyword 4,Weight 4,Keyword 5,Weight 5,Project Elements Data
,46,46 25 00,Oil and Grease Separation and Removal Equipment,3,,1,,1,,1,,1,,1,
,46,46 25 13,Coalescing Oil-Water Separators,4,,1,,1,,1,,1,,1,
,46,46 25 16,API Oil-Water Separators,4,,1,,1,,1,,1,,1,
,46,46 25 23,Grease Traps,4,,1,,1,,1,,1,,1,
,46,46 25 33,Dissolved Air Flotation Grease and Oil Separation Equipment,4,,1,,1,,1,,1,,1,
,46,46 25 41,Helical Scum Skimming and Removal Equipment,4,,1,,1,,1,,1,,1,
,46,46 25 43,Tipping Trough Scum Skimming and Removal Equipment,4,,1,,1,,1,,1,,1,
,46,46 25 46,Chain and Flight Scum Collection and Removal Equipment,4,,1,,1,,1,,1,,1,
,46,46 25 47,Floating Scum Skimming and Removal Equipment,4,,1,,1,,1,,1,,1,
,46,46 30 00,Water and Wastewater Chemical Feed Equipment,3,,1,,1,,1,,1,,1,
,46,46 31 00,Gas Chemical Feed Equipment,3,,1,,1,,1,,1,,1,
,46,46 31 11,Chlorine Gas Feed Equipment,4,,1,,1,,1,,1,,1,
,46,46 31 13,Sulfur Dioxide Gas Feed Equipment,4,,1,,1,,1,,1,,1,
,46,46 31 16,Ammonia Gas Feed Equipment,4,,1,,1,,1,,1,,1,
,46,46 31 23,"Gas Storage, Weighing, and Leak Detection Equipment",4,,1,,1,,1,,1,,1,
,46,46 31 26,Emergency Gas Treatment Systems,4,,1,,1,,1,,1,,1,
,46,46 31 33,Chlorine Dioxide Reactors,4,,1,,1,,1,,1,,1,
,46,46 31 43,Carbon Dioxide Gas Feed Equipment,4,,1,,1,,1,,1,,1,
,46,46 31 53,Ozone Generating and Feed Equipment,4,,1,,1,,1,,1,,1,
,46,46 31 56,Liquid Oxygen Storage and Feed Equipment,4,,1,,1,,1,,1,,1,
,46,46 31 59,Cleaning Requirements for Oxygen Service,4,,1,,1,,1,,1,,1,
,46,46 31 83,Gas Chemical Feed Accessories and Safety Equipment,4,,1,,1,,1,,1,,1,
,46,46 33 00,Liquid Chemical Feed Equipment,3,,1,,1,,1,,1,,1,
,46,46 33 13,Sodium Hypochlorite Generating Equipment,4,,1,,1,,1,,1,,1,
,46,46 33 23,Liquid Chemical Weighing Equipment,4,,1,,1,,1,,1,,1,
,46,46 33 33,Polymer Blending and Feed Equipment,4,,1,,1,,1,,1,,1,
,46,46 33 41,Liquid Chemical Feed System Coordination and Integration,4,,1,,1,,1,,1,,1,
,46,46 33 42,Diaphragm-type Metering Pumps,4,,1,,1,,1,,1,,1,
,46,46 33 44,Peristaltic Metering Pumps,4,,1,,1,,1,,1,,1,
,46,46 33 46,Progressing Cavity Metering Pumps,4,,1,,1,,1,,1,,1,
,46,46 33 48,Lobe Metering Pumps,4,,1,,1,,1,,1,,1,
,46,46 33 53,Drum Pumps,4,,1,,1,,1,,1,,1,
,46,46 33 66,Liquid Chemical Transfer Pumps,4,,1,,1,,1,,1,,1,
,46,46 33 73,Liquid Chemical Diffusers,4,,1,,1,,1,,1,,1,
,46,46 33 83,Liquid Chemical Feed Accessories and Safety Equipment,4,,1,,1,,1,,1,,1,
,46,46 36 00,Dry Chemical Feed Equipment,3,,1,,1,,1,,1,,1,
,46,46 36 11,Dry Chemical Feed System Coordination and Integration,4,,1,,1,,1,,1,,1,
,46,46 36 13,Storage Silos,4,,1,,1,,1,,1,,1,
,46,46 36 23,Dry Chemical Weighing Equipment,4,,1,,1,,1,,1,,1,
,46,46 36 33,Volumetric Feed Equipment,4,,1,,1,,1,,1,,1,
,46,46 36 36,Gravimetric Feed Equipment,4,,1,,1,,1,,1,,1,
,46,46 36 43,Lime Slaking Equipment,4,,1,,1,,1,,1,,1,
,46,46 36 53,Chemical Tablet Feeding Equipment,4,,1,,1,,1,,1,,1,
,46,46 36 83,Dry Chemical Feed Accessories and Safety Equipment,4,,1,,1,,1,,1,,1,
,46,46 40 00,Water and Wastewater Clarification and Mixing Equipment,3,,1,,1,,1,,1,,1,
,46,46 41 00,Mixing Equipment,3,,1,,1,,1,,1,,1,
,46,46 41 11,Rapid Mixers,4,,1,,1,,1,,1,,1,
,46,46 41 13,Inline Blender-type Rapid Mixers,4,,1,,1,,1,,1,,1,
,46,46 41 16,Induction-type Rapid Mixing Equipment,4,,1,,1,,1,,1,,1,
,46,46 41 17,Inline Static Mixers,4,,1,,1,,1,,1,,1,
,46,46 41 21,Jet Mixing Equipment,4,,1,,1,,1,,1,,1,
,46,46 41 23,Submersible Mixers,4,,1,,1,,1,,1,,1,
,46,46 41 26,Floating Mechanical Mixers,4,,1,,1,,1,,1,,1,
,46,46 41 27,Paddle Mixers,4,,1,,1,,1,,1,,1,
,46,46 41 29,Pin Mixers,4,,1,,1,,1,,1,,1,
,46,46 41 31,Vertical Reel Flocculation Equipment,4,,1,,1,,1,,1,,1,
,46,46 41 33,Horizontal Reel Flocculation Equipment,4,,1,,1,,1,,1,,1,
,46,46 41 34,Vertical Turbine Flocculation Equipment,4,,1,,1,,1,,1,,1,
,46,46 41 36,Walking-beam Flocculation Equipment,4,,1,,1,,1,,1,,1,
,46,46 41 38,Horizontal Oscillating Flocculation Equipment ,4,,1,,1,,1,,1,,1,
,46,46 41 41,Top-entering Tank Mixers,4,,1,,1,,1,,1,,1,
,46,46 41 43,Side-entry Tank Mixers,4,,1,,1,,1,,1,,1,
,46,46 41 46,Portable Tank Mixers,4,,1,,1,,1,,1,,1,
,46,46 43 00,Clarifier Equipment,3,,1,,1,,1,,1,,1,
,46,46 43 11,Chain-and-Flight Clarifier Equipment,4,,1,,1,,1,,1,,1,
,46,46 43 14,Traveling Bridge Clarifier Equipment,4,,1,,1,,1,,1,,1,
,46,46 43 16,Differential Head Clarifier Equipment,4,,1,,1,,1,,1,,1,
,46,46 43 18,Oscillating Scraper-type Clarifier Equipment,4,,1,,1,,1,,1,,1,
,46,46 43 21,Circular Clarifier Equipment,4,,1,,1,,1,,1,,1,
,46,46 43 53,Solids Contact Clarifier Equipment,4,,1,,1,,1,,1,,1,
,46,46 43 61,"Flocculating Clarifier, Pulsating Sludge Blanket Type",4,,1,,1,,1,,1,,1,
,46,46 43 63,Dissolved Air Flotation Equipment for Water Treatment,4,,1,,1,,1,,1,,1,
,46,46 43 66,Ballasted High-rate Clarifier Equipment,4,,1,,1,,1,,1,,1,
,46,46 43 67,High-rate Clarification/Thickening Equipment,4,,1,,1,,1,,1,,1,
,46,46 43 73,Tube Settlers,4,,1,,1,,1,,1,,1,
,46,46 43 76,Inclined Plate Settlers,4,,1,,1,,1,,1,,1,
,46,46 46 00,Sediment Removal Equipment,3,,1,,1,,1,,1,,1,
,46,46 46 13,Tipping Sediment Flushing Tanks,4,,1,,1,,1,,1,,1,
,46,46 46 16,Flushing Gates,4,,1,,1,,1,,1,,1,
,46,46 46 23,Water Cannon,4,,1,,1,,1,,1,,1,
,46,46 46 26,Nozzle Systems,4,,1,,1,,1,,1,,1,
,46,46 50 00,Water and Wastewater Secondary Treatment Equipment,3,,1,,1,,1,,1,,1,
,46,46 51 00,Air and Gas Diffusion Equipment,3,,1,,1,,1,,1,,1,
,46,46 51 11,Fixed Mechanical Aerators,4,,1,,1,,1,,1,,1,
,46,46 51 13,Floating Mechanical Aerators,4,,1,,1,,1,,1,,1,
,46,46 51 16,Submersible Aspirating Aerator Equipment,4,,1,,1,,1,,1,,1,
,46,46 51 17,Jet Aeration Equipment,4,,1,,1,,1,,1,,1,
,46,46 51 21,Coarse Bubble Diffusers,4,,1,,1,,1,,1,,1,
,46,46 51 23,Swing-type Channel Aeration Equipment,4,,1,,1,,1,,1,,1,
,46,46 51 26,Shear Box Diffusers,4,,1,,1,,1,,1,,1,
,46,46 51 31,Flexible Membrane Tube Diffusers,4,,1,,1,,1,,1,,1,
,46,46 51 33,Flexible Membrane Disc Diffusers,4,,1,,1,,1,,1,,1,
,46,46 51 36,Ceramic Disc Fine Bubble Diffusers,4,,1,,1,,1,,1,,1,
,46,46 51 43,Floating Membrane Diffusers,4,,1,,1,,1,,1,,1,
,46,46 51 46,Membrane Diffusers,4,,1,,1,,1,,1,,1,
,46,46 51 53,Cascading Aerators,4,,1,,1,,1,,1,,1,
,46,46 51 63,Pure-oxygen Generating Equipment,4,,1,,1,,1,,1,,1,
,46,46 53 00,Biological Treatment Systems,3,,1,,1,,1,,1,,1,
,46,46 53 13,Rotating Biological Contactors,4,,1,,1,,1,,1,,1,
,46,46 53 23,Trickling Filter Rotary Distributor Equipment,4,,1,,1,,1,,1,,1,
,46,46 53 24,Trickling Filter Media,4,,1,,1,,1,,1,,1,
,46,46 53 26,Bio-towers,4,,1,,1,,1,,1,,1,
,46,46 53 33,Moving-bed Biological Reactors,4,,1,,1,,1,,1,,1,
,46,46 53 36,Integrated Fixed-film Activated Sludge Equipment,4,,1,,1,,1,,1,,1,
,46,46 53 41,Intermittent Sand Filters for Wastewater Treatment,4,,1,,1,,1,,1,,1,
,46,46 53 43,Deep-bed Denitrification Filters,4,,1,,1,,1,,1,,1,
,46,46 53 46,Biologically Activated Filters,4,,1,,1,,1,,1,,1,
,46,46 53 49,Membrane Biological Reactors,4,,1,,1,,1,,1,,1,
,46,46 53 53,Sequencing Batch Reactors,4,,1,,1,,1,,1,,1,
,46,46 53 61,Oxidation Ditch Equipment,4,,1,,1,,1,,1,,1,
,46,46 53 63,Vertical Loop Reactors,4,,1,,1,,1,,1,,1,
,46,46 60 00,Water and Wastewater Advanced Treatment Equipment,3,,1,,1,,1,,1,,1,
,46,46 61 00,Filtration Equipment,3,,1,,1,,1,,1,,1,
,46,46 61 13,Filter Media,4,,1,,1,,1,,1,,1,
,46,46 61 16,Filter Surface Wash Agitators,4,,1,,1,,1,,1,,1,
,46,46 61 17,Filter Air Scour Equipment,4,,1,,1,,1,,1,,1,
,46,46 61 19,Wash Water Troughs,4,,1,,1,,1,,1,,1,
,46,46 61 21,Pressure Filters,4,,1,,1,,1,,1,,1,
,46,46 61 23,Gravity Filters,4,,1,,1,,1,,1,,1,
,46,46 61 26,High-rate Sand Filters,4,,1,,1,,1,,1,,1,
,46,46 61 29,Traveling Bridge Filters,4,,1,,1,,1,,1,,1,
,46,46 61 33,Microfiltration and Ultrafiltration Membrane Equipment,4,,1,,1,,1,,1,,1,
,46,46 61 41,Disc Cloth Filters,4,,1,,1,,1,,1,,1,
,46,46 61 43,Rotary Drum Cloth Filters,4,,1,,1,,1,,1,,1,
,46,46 61 46,Automatic Backwash Cloth Filter Equipment,4,,1,,1,,1,,1,,1,
,46,46 61 53,Cartridge Filters,4,,1,,1,,1,,1,,1,
,46,46 61 63,Bag Filters,4,,1,,1,,1,,1,,1,
,46,46 61 73,Automatic Straining Equipment,4,,1,,1,,1,,1,,1,
,46,46 63 00,Demineralization Equipment,3,,1,,1,,1,,1,,1,
,46,46 63 11,Ion-exchange Vessel Media,4,,1,,1,,1,,1,,1,
,46,46 63 13,Mixed Bed Ion-exchange Vessel Systems,4,,1,,1,,1,,1,,1,
,46,46 63 16,Packed Bed Ion-exchange Vessel Systems,4,,1,,1,,1,,1,,1,
,46,46 63 17,Electrodialysis Reversal Equipment,4,,1,,1,,1,,1,,1,
,46,46 63 23,Reverse Osmosis and Nanofiltration Membrane Equipment,4,,1,,1,,1,,1,,1,
,46,46 63 31,Multiple-effect Distillation Equipment,4,,1,,1,,1,,1,,1,
,46,46 63 33,Desalination Mechanical Vapor Compression Equipment,4,,1,,1,,1,,1,,1,
,46,46 63 34,Desalination Thermal Vapor Compression Equipment,4,,1,,1,,1,,1,,1,
,46,46 63 36,Desalination Multi-stage Flash Equipment,4,,1,,1,,1,,1,,1,
,46,46 63 41,Desalination Falling Film Evaporators,4,,1,,1,,1,,1,,1,
,46,46 63 43,Desalination Rising Film Evaporators,4,,1,,1,,1,,1,,1,
,46,46 63 53,Desalination Forced-circulation Crystallizing Equipment,4,,1,,1,,1,,1,,1,
,46,46 63 63,Desalination Spray Dry Evaporation Equipment,4,,1,,1,,1,,1,,1,
,46,46 63 73,Demineralization Energy Recovery Equipment,4,,1,,1,,1,,1,,1,
,46,46 66 00,Ultraviolet Equipment,3,,1,,1,,1,,1,,1,
,46,46 66 13,Closed-vessel Low-pressure/Low-intensity Ultraviolet Treatment Equipment,4,,1,,1,,1,,1,,1,
,46,46 66 16,Closed-vessel Low-pressure/High-intensity Ultraviolet Treatment Equipment,4,,1,,1,,1,,1,,1,
,46,46 66 23,Closed-vessel Medium-pressure Ultraviolet Treatment Equipment,4,,1,,1,,1,,1,,1,
,46,46 66 53,Open-channel Low-pressure/Low-intensity Ultraviolet Treatment Equipment,4,,1,,1,,1,,1,,1,
,46,46 66 56,Open-channel Low-pressure/High-intensity Ultraviolet Treatment Equipment,4,,1,,1,,1,,1,,1,
,46,46 66 63,Open-channel Medium-pressure Ultraviolet Treatment Equipment,4,,1,,1,,1,,1,,1,
,46,46 70 00,Water and Wastewater Residuals Handling and Treatment,3,,1,,1,,1,,1,,1,
,46,46 71 00,Residuals Thickening Equipment,3,,1,,1,,1,,1,,1,
,46,46 71 13,Circular Gravity Thickeners,4,,1,,1,,1,,1,,1,
,46,46 71 16,Gravity Belt Thickeners,4,,1,,1,,1,,1,,1,
,46,46 71 23,Dissolved Air Flotation Thickening Equipment,4,,1,,1,,1,,1,,1,
,46,46 71 33,Rotary Drum Thickening Equipment,4,,1,,1,,1,,1,,1,
,46,46 71 36,Centrifuge Thickening Equipment,4,,1,,1,,1,,1,,1,
,46,46 71 43,Disc Thickeners,4,,1,,1,,1,,1,,1,
,46,46 71 46,Thickening Screw Press,4,,1,,1,,1,,1,,1,
,46,46 71 53,Scum Concentrator Equipment,4,,1,,1,,1,,1,,1,
,46,46 73 00,Residuals Stabilization,3,,1,,1,,1,,1,,1,
,46,46 73 11,Radial Beam Fixed Digester Covers,4,,1,,1,,1,,1,,1,
,46,46 73 12,Dual Deck Truss-type Fixed Digester Covers,4,,1,,1,,1,,1,,1,
,46,46 73 14,Radial Beam Floating Digester Covers,4,,1,,1,,1,,1,,1,
,46,46 73 16,Dual Deck Truss-type Floating Digester Covers,4,,1,,1,,1,,1,,1,
,46,46 73 17,Radial Beam Floating Gas-holding Digester Covers,4,,1,,1,,1,,1,,1,
,46,46 73 18,Dual Deck Truss-type Floating Gas-holding Digester Covers,4,,1,,1,,1,,1,,1,
,46,46 73 19,Digester Appurtenances,4,,1,,1,,1,,1,,1,
,46,46 73 21,Aerobic Digester Aeration Equipment,4,,1,,1,,1,,1,,1,
,46,46 73 24,Autothermal Thermophilic Aerobic Digestion Equipment,4,,1,,1,,1,,1,,1,
,46,46 73 26,Egg-shaped Digesters,4,,1,,1,,1,,1,,1,
,46,46 73 31,External Draft Tube Digester Mixing System,4,,1,,1,,1,,1,,1,
,46,46 73 32,Internal Draft Tube Digester Mixing System,4,,1,,1,,1,,1,,1,
,46,46 73 33,Confined Gas Mixing System ,4,,1,,1,,1,,1,,1,
,46,46 73 34,Unconfined Gas Mixing System,4,,1,,1,,1,,1,,1,
,46,46 73 41,Digester Heating Equipment,4,,1,,1,,1,,1,,1,
,46,46 73 63,Residuals Pasteurization Equipment,4,,1,,1,,1,,1,,1,
,46,46 76 00,Residuals Dewatering Equipment,3,,1,,1,,1,,1,,1,
,46,46 76 13,Vacuum Filters,4,,1,,1,,1,,1,,1,
,46,46 76 21,Belt Filter Presses,4,,1,,1,,1,,1,,1,
,46,46 76 23,Plate-and-Frame Filter Presses,4,,1,,1,,1,,1,,1,
,46,46 76 26,Rotary Presses,4,,1,,1,,1,,1,,1,
,46,46 76 27,Screw Presses,4,,1,,1,,1,,1,,1,
,46,46 76 33,Dewatering Centrifuges,4,,1,,1,,1,,1,,1,
